Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
187.14682006835938,188.27653811843788,186.30447993507684,186.9486117161699,45155200
185.46214294433594,186.9684387436886,185.10538907399385,186.72069342042812,41781900
183.37115478515625,184.53061609699293,181.85495475727518,184.0945819491523,56529500
182.4891815185547,183.85674041023526,180.79461213824646,183.64864282656313,54630500
182.2018280029297,182.826151079826,179.71447030737514,181.89462620990932,65434500
180.6658172607422,183.18291849360295,180.03158976732098,181.7658072235232,49752500
179.92254638671875,180.78469520216953,178.3766181157698,180.15046783149373,53665600
180.67572021484375,181.24057170015067,179.03068760645021,180.29914247718926,41371400
182.70718383789062,183.29187418944446,180.81442139510878,181.825211247954,52292200
180.87391662597656,183.37117869088894,180.58652357235425,183.3414504606763,45119700
179.52615356445312,181.11171437415507,179.0207434868858,180.59641504961763,40867400
180.98291015625,182.26126931281985,177.94059046680667,179.46671005654383,54318900
179.78382873535156,181.4684939502017,178.50546948959806,180.86399474191828,48953900
179.119873046875,180.92346630197014,177.9108746304469,179.63518756564144,136682600
178.03970336914062,178.90185225837237,175.78026722267666,177.93069482167198,73563100
173.5207977294922,175.3045516235648,172.22259977869518,174.56131579397731,81510100
168.58570861816406,170.48839061409436,168.09021804252058,169.21993595014084,95132400
167.59474182128906,169.69563232435493,167.15870765798908,169.5172478388351,68587700
167.475830078125,169.1902233947002,166.97043508778398,167.62447121611535,71765100
169.19021606445312,172.13343143853632,167.41636636953461,167.4758228221548,76267000
171.1920166015625,172.80732093128213,170.49833272784605,171.38030546468005,60139500
171.6676788330078,172.4604668624585,169.4676992338398,171.58839851794536,59825400
169.58663940429688,171.62805851944387,169.2199660307435,171.21184817645832,52488700
171.4397735595703,172.73795670875472,170.49834430125284,171.35058886714742,72913500
171.0631866455078,171.0631866455078,168.75419840900892,169.6262667891251,121752700
172.1532745361328,176.1072954101753,171.95508129819135,173.98659600973463,75604200
174.49195861816406,175.0171774056643,171.4694631572472,172.76764601394297,55215200
177.05860900878906,177.05860900878906,173.51089450186836,174.1352174960067,53423100
169.82444763183594,175.8892630091755,169.29922879245808,175.45322885093574,106181300
170.7262420654297,171.48930183291895,168.52626256417108,170.21092760104455,71160100
169.3091583251953,170.38932429506946,167.92177545566648,169.0316847755244,54288300
168.17942810058594,169.87399750483326,168.0505957042821,168.4668059986792,57388400
171.7469940185547,172.03438710915344,168.57585637807705,168.8731538396293,60273300
169.93344116210938,170.67667701496117,168.97218824939392,170.2010103030642,65672700
168.49655151367188,169.70554992575666,167.9515087670476,169.64609346633853,46240500
167.31724548339844,167.81273603395658,166.71274640687062,167.5550863912881,49329500
168.1199493408203,169.14065873561202,167.05960735256843,167.26770493028647,47691700
167.29747009277344,170.3695030458197,167.29747009277344,168.75419869027797,53704400
168.05059814453125,168.85329051832247,167.42627513328318,168.06050251317026,42104800
166.93077087402344,167.67400673287588,166.72267330140122,167.50554175274334,37425500
168.13978576660156,168.5460917055098,166.83169838821917,167.17853275073267,42373800
166.266845703125,167.56502882108228,165.60289002910008,167.27765088979615,49709300
173.4613494873047,173.87757491447604,166.64340884278624,166.8217782077108,91070300
174.95773315429688,176.75140669942581,172.63884078505302,172.68837774790788,101670900
171.13253784179688,175.03700600653332,170.94424900321735,173.7784557074799,73531800
167.85240173339844,172.19288913903023,166.7524119884344,170.20102235595408,73711200
166.48484802246094,169.11094225529814,166.48484802246094,168.08032842085646,50901200
165.53347778320312,167.11905360596796,165.04790671737481,166.51455452467067,43122900
163.51190185546875,164.89926951971245,162.6002009445124,164.7109957890585,68149400
164.34432983398438,165.75152141981465,163.28398774037723,164.0272236912775,48116400
165.39476013183594,165.54341638804536,163.43262154349364,163.85875133255257,49537800
167.49563598632812,167.7731094949557,164.7109814111337,165.03799187966663,48251800
168.35780334472656,169.07131105182287,166.63349053238153,168.0010494911784,50558300
167.77310180664062,169.79469657988224,167.6541737932701,168.34787265422193,44838400
171.93524169921875,174.44242297655094,171.53885525962073,171.80640930182136,68169400
168.79383850097656,173.41181476528868,168.46681287321124,171.76678225756265,65934800
167.77310180664062,171.1523509575647,167.5848129798778,168.05057530255277,50383100
171.46949768066406,171.85597979307556,169.34879824722077,170.95418315705703,94214900
181.7261505126953,185.313497878847,181.01264278710423,184.9666483851495,163224100
180.07122802734375,182.53876191493006,178.7928536161005,180.70545548743195,78569700
180.75497436523438,183.23242749590466,179.68472791941784,181.79550770435065,77305800
181.0919189453125,181.4189445721307,179.81354466582562,181.20092748758523,45057100
182.90541076660156,182.99459544718977,180.4675903156434,180.91352883975787,48983000
181.64515686035156,183.66949389545601,180.7322193628195,183.48094965782863,50759500
184.85035705566406,185.6640710757596,183.2030934113359,184.01680743143146,72044800
185.9915313720703,186.8548647149755,184.8602810891409,186.07091921634225,52393600
188.26394653320312,189.18680174226395,185.93197615275656,186.46784026394417,70400000
188.383056640625,189.6333963773736,188.20444533062346,189.0082265089993,52845200
188.41282653808594,189.34561487480414,187.72811956148706,188.05558877384672,41282900
189.57382202148438,190.44707314635468,187.5594028379898,187.87695420764547,44361300
